"Taxa","blue","Env","pop1","pop2","pop3","pop4","pop5","pop6","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype"
1,58.66812265,"Env1",0.528,0.048,0.008,0.394,0.003,0.015,1,1,1,0,1,0,62.1200007745661
5,59.98940552,"Env1",0.018,0.429,0.068,0.055,0.382,0.042,1,1,1,0,0,1,60.614432154131
6,57.91461163,"Env1",0.073,0.89,0.024,0.004,0.002,0.004,1,1,1,0,0,1,57.11608238735
7,63.58945971,"Env1",0.013,0.005,0.007,0.172,0.782,0.017,1,1,1,0,0,1,63.1684019961764
8,59.55040864,"Env1",0.005,0.004,0.013,0.192,0.77,0.012,1,1,1,0,0,1,59.1908714574252
10,54.64185504,"Env1",0.014,0.006,0.003,0.006,0.007,0.452,2,0,1,0,0,1,50.6787431927657
11,62.22139134,"Env1",0.003,0.005,0.272,0.004,0.008,0.004,1,1,1,0,0,1,58.5887938241442
12,48.16059552,"Env1",0.965,0.006,0.002,0.002,0.003,0.02,1,1,1,0,1,0,48.1206181199989
14,56.11236766,"Env1",0.949,0.003,0.037,0.005,0.002,0.002,2,0,1,0,1,0,59.1683828454084
18,64.09388159,"Env1",0.003,0.565,0.01,0.023,0.005,0.208,1,1,1,0,0,1,58.0135196829809
19,45.70601293,"Env1",0.686,0.007,0.007,0.005,0.005,0.045,1,1,1,0,0,1,41.0633643456408
20,58.73398034,"Env1",0.002,0.002,0.003,0.002,0.981,0.007,2,0,1,0,0,1,63.9441192856032
22,52.6045866,"Env1",0.694,0.046,0.01,0.011,0.158,0.007,2,0,1,0,1,0,58.0817354086979
25,50.10543997,"Env1",0.898,0.006,0.003,0.003,0.003,0.004,1,1,1,0,1,0,59.2069671320405
26,68.5653625,"Env1",0.038,0.005,0.019,0.008,0.918,0.005,1,1,1,0,0,1,65.5150033473382
28,58.62091806,"Env1",0.906,0.035,0.003,0.003,0.003,0.047,2,0,1,0,0,1,65.5784314908995
29,64.32923089,"Env1",0.008,0.013,0.01,0.002,0.904,0.009,1,1,1,0,0,1,65.4801973687416
30,59.45640936,"Env1",0.015,0.024,0.009,0.005,0.057,0.879,1,1,1,0,0,1,73.8567615957599
31,60.63494715,"Env1",0.003,0.002,0.005,0.032,0.947,0.006,2,0,1,0,0,1,66.0785090832581
32,50.89892271,"Env1",0.442,0.006,0.463,0.077,0.004,0.006,2,0,1,0,0,1,55.8700287254884
35,47.64454275,"Env1",0.363,0.151,0.008,0.003,0.024,0.059,2,0,1,0,0,1,50.1375651890648
37,48.68485143,"Env1",0.982,0.002,0.002,0.002,0.005,0.003,2,0,1,0,1,0,51.664295707336
38,53.20608033,"Env1",0.585,0.11,0.25,0.004,0.035,0.008,2,0,1,0,1,0,50.3254201353798
41,46.09061113,"Env1",0.03,0.927,0.024,0.002,0.005,0.007,2,0,1,0,0,1,42.8187026437309
43,48.0050489,"Env1",0.567,0.003,0.154,0.004,0.057,0.212,1,1,1,0,0,1,44.2611025949438
44,60.77988184,"Env1",0.12,0.006,0.008,0.008,0.002,0.004,1,1,1,0,0,1,54.5361047773389
45,46.27793766,"Env1",0.068,0.104,0.199,0.005,0.003,0.007,2,0,1,0,0,1,47.1293834414574
46,48.25465194,"Env1",0.043,0.05,0.487,0.024,0.329,0.043,2,0,1,0,0,1,55.1656263315664
47,67.71688211,"Env1",0.002,0.004,0.003,0.003,0.026,0.008,2,0,1,0,0,1,74.0082798328807
48,48.05583743,"Env1",0.952,0.008,0.007,0.01,0.009,0.009,1,1,1,0,1,0,55.7275474462699
52,52.34333125,"Env1",0.002,0.935,0.015,0.005,0.008,0.029,1,1,1,0,0,1,46.8812263321064
53,56.53355809,"Env1",0.371,0.07,0.007,0.002,0.017,0.008,1,1,1,0,0,1,51.8302839993209
55,57.05581093,"Env1",0.949,0.003,0.037,0.005,0.002,0.002,1,1,1,0,1,0,60.6082767131656
56,50.04304747,"Env1",0.005,0.794,0.036,0.003,0.021,0.056,1,1,1,0,0,1,51.7896746119329
57,53.25854102,"Env1",0.003,0.895,0.004,0.007,0.005,0.069,2,0,1,0,0,1,54.768010235436
58,49.34992086,"Env1",0.641,0.187,0.005,0.035,0.004,0.122,2,0,1,0,0,1,48.7452526139533
60,59.61742669,"Env1",0.591,0.02,0.012,0.363,0.003,0.004,1,1,1,0,1,0,58.6215491579195
61,52.54150307,"Env1",0.751,0.041,0.132,0.014,0.048,0.008,1,1,1,0,0,1,51.9526959629348
62,49.63530868,"Env1",0.012,0.01,0.007,0.005,0.891,0.017,1,1,1,0,0,1,50.3382943436697
64,57.55144838,"Env1",0.61,0.01,0.004,0.004,0.025,0.105,1,1,1,0,1,0,59.5818638752062
67,44.82909047,"Env1",0.133,0.594,0.256,0.004,0.004,0.005,2,0,1,0,0,1,49.5749692941951
69,64.38363378,"Env1",0.003,0.013,0.008,0.003,0.667,0.068,2,0,1,0,0,1,61.2077363999298
70,47.26990936,"Env1",0.005,0.98,0.005,0.002,0.002,0.003,2,0,1,0,0,1,47.7584444485455
71,55.36154591,"Env1",0.029,0.15,0.004,0.091,0.711,0.01,1,1,1,0,0,1,56.6987527675498
73,53.12564295,"Env1",0.752,0.003,0.032,0.203,0.003,0.002,2,0,1,0,0,1,62.1045065780343
74,49.26996516,"Env1",0.011,0.004,0.961,0.002,0.003,0.016,1,1,1,0,0,1,46.9410527385226
75,50.60863293,"Env1",0.005,0.003,0.004,0.914,0.004,0.056,2,0,1,0,0,1,46.5879565307313
76,53.65198057,"Env1",0.458,0.014,0.004,0.03,0.059,0.426,1,1,1,0,0,1,51.5886168427041
77,63.70369483,"Env1",0.009,0.003,0.961,0.002,0.011,0.004,1,1,1,0,0,1,62.3414851784844
78,62.14795099,"Env1",0.009,0.427,0.006,0.003,0.026,0.034,1,1,1,0,0,1,57.174212945197
79,64.94962621,"Env1",0.009,0.004,0.004,0.002,0.881,0.043,1,1,1,0,0,1,65.6388059809023
82,71.04654606,"Env1",0.002,0.002,0.003,0.002,0.002,0.006,2,0,1,0,0,1,73.9921686653369
83,52.05267388,"Env1",0.964,0.003,0.004,0.021,0.002,0.003,2,0,1,0,1,0,53.7930273440463
84,57.38481661,"Env1",0.002,0.002,0.457,0.005,0.527,0.003,1,1,1,0,0,1,63.0300929826013
85,50.51348994,"Env1",0.004,0.002,0.01,0.979,0.002,0.002,2,0,1,0,0,1,50.3551185979318
87,70.30214531,"Env1",0.105,0.012,0.035,0.003,0.024,0.004,2,0,1,0,1,0,83.1692499624986
88,48.93070704,"Env1",0.746,0.187,0.009,0.005,0.006,0.045,1,1,1,0,1,0,42.2247511336781
