"Taxa","blue","Env","pop1","pop2","pop3","pop4","pop5","pop6","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype"
1,58.66812265,"Env1",0.528,0.048,0.008,0.394,0.003,0.015,2,0,1,0,1,0,74.5944830154716
5,59.98940552,"Env1",0.018,0.429,0.068,0.055,0.382,0.042,1,1,1,0,0,1,61.0239683253114
6,57.91461163,"Env1",0.073,0.89,0.024,0.004,0.002,0.004,2,0,1,0,0,1,73.3512055385785
7,63.58945971,"Env1",0.013,0.005,0.007,0.172,0.782,0.017,1,1,1,0,0,1,62.1388883803913
8,59.55040864,"Env1",0.005,0.004,0.013,0.192,0.77,0.012,1,1,1,0,0,1,54.0268948975289
10,54.64185504,"Env1",0.014,0.006,0.003,0.006,0.007,0.452,2,0,1,0,0,1,61.0663820391709
11,62.22139134,"Env1",0.003,0.005,0.272,0.004,0.008,0.004,1,1,1,0,0,1,65.896495357196
12,48.16059552,"Env1",0.965,0.006,0.002,0.002,0.003,0.02,2,0,1,0,1,0,57.1244783053749
14,56.11236766,"Env1",0.949,0.003,0.037,0.005,0.002,0.002,1,1,1,0,1,0,53.3507059859242
18,64.09388159,"Env1",0.003,0.565,0.01,0.023,0.005,0.208,1,1,1,0,0,1,71.4405134948526
19,45.70601293,"Env1",0.686,0.007,0.007,0.005,0.005,0.045,1,1,1,0,0,1,44.0093004788266
20,58.73398034,"Env1",0.002,0.002,0.003,0.002,0.981,0.007,1,1,1,0,0,1,59.8713364313741
22,52.6045866,"Env1",0.694,0.046,0.01,0.011,0.158,0.007,2,0,1,0,1,0,68.0267205936754
25,50.10543997,"Env1",0.898,0.006,0.003,0.003,0.003,0.004,1,1,1,0,1,0,51.2380532209483
26,68.5653625,"Env1",0.038,0.005,0.019,0.008,0.918,0.005,2,0,1,0,0,1,82.4931781795789
28,58.62091806,"Env1",0.906,0.035,0.003,0.003,0.003,0.047,1,1,1,0,1,0,60.3538453190385
29,64.32923089,"Env1",0.008,0.013,0.01,0.002,0.904,0.009,1,1,1,0,0,1,63.2363853225546
30,59.45640936,"Env1",0.015,0.024,0.009,0.005,0.057,0.879,2,0,1,0,0,1,70.9148263466836
31,60.63494715,"Env1",0.003,0.002,0.005,0.032,0.947,0.006,1,1,1,0,0,1,68.6238791179992
32,50.89892271,"Env1",0.442,0.006,0.463,0.077,0.004,0.006,2,0,1,0,0,1,60.3731999854947
35,47.64454275,"Env1",0.363,0.151,0.008,0.003,0.024,0.059,1,1,1,0,0,1,46.3762087777783
37,48.68485143,"Env1",0.982,0.002,0.002,0.002,0.005,0.003,2,0,1,0,1,0,65.4336012636476
38,53.20608033,"Env1",0.585,0.11,0.25,0.004,0.035,0.008,1,1,1,0,0,1,50.6880809424179
41,46.09061113,"Env1",0.03,0.927,0.024,0.002,0.005,0.007,1,1,1,0,0,1,46.3086855025327
43,48.0050489,"Env1",0.567,0.003,0.154,0.004,0.057,0.212,1,1,1,0,1,0,43.8622134184173
44,60.77988184,"Env1",0.12,0.006,0.008,0.008,0.002,0.004,1,1,1,0,0,1,64.007252602848
45,46.27793766,"Env1",0.068,0.104,0.199,0.005,0.003,0.007,1,1,1,0,0,1,45.3437655744221
46,48.25465194,"Env1",0.043,0.05,0.487,0.024,0.329,0.043,2,0,1,0,0,1,52.9546032889713
47,67.71688211,"Env1",0.002,0.004,0.003,0.003,0.026,0.008,2,0,1,0,0,1,84.6034426908767
48,48.05583743,"Env1",0.952,0.008,0.007,0.01,0.009,0.009,2,0,1,0,1,0,52.1706565909692
52,52.34333125,"Env1",0.002,0.935,0.015,0.005,0.008,0.029,2,0,1,0,0,1,64.5280773506369
53,56.53355809,"Env1",0.371,0.07,0.007,0.002,0.017,0.008,2,0,1,0,1,0,63.2704222986926
55,57.05581093,"Env1",0.949,0.003,0.037,0.005,0.002,0.002,1,1,1,0,1,0,55.1816945540137
56,50.04304747,"Env1",0.005,0.794,0.036,0.003,0.021,0.056,1,1,1,0,0,1,52.4738059107892
57,53.25854102,"Env1",0.003,0.895,0.004,0.007,0.005,0.069,2,0,1,0,0,1,61.6077127184074
58,49.34992086,"Env1",0.641,0.187,0.005,0.035,0.004,0.122,2,0,1,0,1,0,57.4503427852428
60,59.61742669,"Env1",0.591,0.02,0.012,0.363,0.003,0.004,2,0,1,0,1,0,72.8297994748834
61,52.54150307,"Env1",0.751,0.041,0.132,0.014,0.048,0.008,1,1,1,0,1,0,51.0837150338214
62,49.63530868,"Env1",0.012,0.01,0.007,0.005,0.891,0.017,1,1,1,0,0,1,52.2216571331319
64,57.55144838,"Env1",0.61,0.01,0.004,0.004,0.025,0.105,2,0,1,0,1,0,73.6928166794002
67,44.82909047,"Env1",0.133,0.594,0.256,0.004,0.004,0.005,1,1,1,0,0,1,45.377862306039
69,64.38363378,"Env1",0.003,0.013,0.008,0.003,0.667,0.068,2,0,1,0,0,1,66.4813433341254
70,47.26990936,"Env1",0.005,0.98,0.005,0.002,0.002,0.003,2,0,1,0,0,1,56.1308985053111
71,55.36154591,"Env1",0.029,0.15,0.004,0.091,0.711,0.01,1,1,1,0,0,1,53.7751599305884
73,53.12564295,"Env1",0.752,0.003,0.032,0.203,0.003,0.002,1,1,1,0,1,0,50.1556008876859
74,49.26996516,"Env1",0.011,0.004,0.961,0.002,0.003,0.016,1,1,1,0,0,1,44.2809188454342
75,50.60863293,"Env1",0.005,0.003,0.004,0.914,0.004,0.056,2,0,1,0,0,1,70.2109107611041
76,53.65198057,"Env1",0.458,0.014,0.004,0.03,0.059,0.426,2,0,1,0,0,1,65.1384105041386
77,63.70369483,"Env1",0.009,0.003,0.961,0.002,0.011,0.004,2,0,1,0,0,1,77.9354601458554
78,62.14795099,"Env1",0.009,0.427,0.006,0.003,0.026,0.034,2,0,1,0,0,1,72.1192567873874
79,64.94962621,"Env1",0.009,0.004,0.004,0.002,0.881,0.043,1,1,1,0,0,1,61.872119258762
82,71.04654606,"Env1",0.002,0.002,0.003,0.002,0.002,0.006,2,0,1,0,0,1,86.2650619644031
83,52.05267388,"Env1",0.964,0.003,0.004,0.021,0.002,0.003,2,0,1,0,1,0,59.2784423978913
84,57.38481661,"Env1",0.002,0.002,0.457,0.005,0.527,0.003,1,1,1,0,0,1,64.2516365490438
85,50.51348994,"Env1",0.004,0.002,0.01,0.979,0.002,0.002,1,1,1,0,0,1,44.4425010481818
87,70.30214531,"Env1",0.105,0.012,0.035,0.003,0.024,0.004,1,1,1,0,0,1,70.9614304603435
88,48.93070704,"Env1",0.746,0.187,0.009,0.005,0.006,0.045,1,1,1,0,1,0,51.9093459733313
89,60.88747804,"Env1",0.002,0.002,0.002,0.002,0.002,0.002,2,0,1,0,0,1,71.3872473026775
90,57.78758472,"Env1",0.975,0.002,0.014,0.002,0.002,0.002,1,1,1,0,1,0,52.2297351837726
91,48.38744826,"Env1",0.003,0.003,0.002,0.002,0.002,0.982,1,1,1,0,0,1,50.8306342322346
92,47.08594765,"Env1",0.985,0.005,0.002,0.002,0.002,0.002,1,1,1,0,1,0,49.3150039818257
93,60.64075967,"Env1",0.002,0.002,0.002,0.989,0.002,0.002,1,1,1,0,0,1,57.664644411169
94,59.15313845,"Env1",0.007,0.004,0.004,0.03,0.798,0.155,1,1,1,0,0,1,65.8817043432656
95,45.54809247,"Env1",0.504,0.006,0.009,0.006,0.005,0.466,1,1,1,0,0,1,44.560142573966
96,58.99715449,"Env1",0.009,0.046,0.006,0.003,0.005,0.926,2,0,1,0,0,1,61.3469278967557
97,63.48583681,"Env1",0.003,0.004,0.983,0.004,0.002,0.003,1,1,1,0,1,0,62.095014394925
98,46.40761191,"Env1",0.093,0.791,0.051,0.016,0.004,0.041,1,1,1,0,0,1,52.3329752175147
99,51.75141,"Env1",0.142,0.481,0.005,0.286,0.005,0.017,1,1,1,0,0,1,45.3813160123723
100,50.2508573,"Env1",0.916,0.006,0.004,0.003,0.004,0.003,2,0,1,0,1,0,62.4846253827281
101,58.08332292,"Env1",0.002,0.006,0.212,0.034,0.01,0.717,1,1,1,0,0,1,62.9522549202534
102,51.02294044,"Env1",0.005,0.004,0.003,0.975,0.008,0.004,1,1,1,0,0,1,51.131501740887
103,65.54319637,"Env1",0.003,0.029,0.007,0.007,0.929,0.016,1,1,1,0,0,1,62.8276619238962
104,57.84485063,"Env1",0.003,0.981,0.003,0.002,0.004,0.004,2,0,1,0,0,1,76.766354604827
105,54.21555563,"Env1",0.974,0.003,0.002,0.015,0.002,0.002,2,0,1,0,1,0,54.6033701171682
106,58.79205357,"Env1",0.002,0.005,0.004,0.02,0.909,0.055,1,1,1,0,0,1,58.049743654043
107,47.29646433,"Env1",0.983,0.005,0.002,0.002,0.002,0.002,1,1,1,0,1,0,48.4340713336272
108,50.48762507,"Env1",0.905,0.066,0.009,0.002,0.003,0.01,1,1,1,0,1,0,52.4938550598563
109,59.06215099,"Env1",0.004,0.268,0.105,0.583,0.006,0.032,1,1,1,0,0,1,57.5784844583939
110,48.68767843,"Env1",0.688,0.011,0.004,0.107,0.004,0.172,1,1,1,0,0,1,50.8418474096212
111,65.51690213,"Env1",0.009,0.003,0.003,0.023,0.957,0.003,1,1,1,0,0,1,64.1424029939224
112,57.26454061,"Env1",0.004,0.006,0.006,0.383,0.013,0.103,2,0,1,0,0,1,67.4752370239386
114,50.51061601,"Env1",0.004,0.078,0.898,0.002,0.009,0.004,2,0,1,0,0,1,50.7160637020219
115,66.32561882,"Env1",0.003,0.003,0.002,0.003,0.003,0.008,1,1,1,0,0,1,69.0349329263923
117,48.67667732,"Env1",0.529,0.446,0.002,0.002,0.006,0.005,2,0,1,0,1,0,62.3296720328954
