"Taxa","blue","Env","pop1","pop2","pop3","pop4","pop5","pop6","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype"
1,58.66812265,"Env1",0.528,0.048,0.008,0.394,0.003,0.015,1,1,1,0,1,0,55.8618102472588
5,59.98940552,"Env1",0.018,0.429,0.068,0.055,0.382,0.042,1,1,1,0,0,1,59.0329618697232
6,57.91461163,"Env1",0.073,0.89,0.024,0.004,0.002,0.004,2,0,1,0,0,1,68.4101787583375
7,63.58945971,"Env1",0.013,0.005,0.007,0.172,0.782,0.017,1,1,1,0,0,1,58.4627169312967
8,59.55040864,"Env1",0.005,0.004,0.013,0.192,0.77,0.012,1,1,1,0,0,1,60.1211951366314
10,54.64185504,"Env1",0.014,0.006,0.003,0.006,0.007,0.452,1,1,1,0,0,1,54.1457535415024
11,62.22139134,"Env1",0.003,0.005,0.272,0.004,0.008,0.004,2,0,1,0,0,1,70.8443063334278
12,48.16059552,"Env1",0.965,0.006,0.002,0.002,0.003,0.02,2,0,1,0,1,0,60.7155361603547
14,56.11236766,"Env1",0.949,0.003,0.037,0.005,0.002,0.002,2,0,1,0,1,0,76.7051857518526
18,64.09388159,"Env1",0.003,0.565,0.01,0.023,0.005,0.208,2,0,1,0,0,1,76.6741033530769
19,45.70601293,"Env1",0.686,0.007,0.007,0.005,0.005,0.045,2,0,1,0,1,0,54.0063864906599
20,58.73398034,"Env1",0.002,0.002,0.003,0.002,0.981,0.007,1,1,1,0,0,1,55.7697423967451
22,52.6045866,"Env1",0.694,0.046,0.01,0.011,0.158,0.007,1,1,1,0,1,0,54.3763397401411
25,50.10543997,"Env1",0.898,0.006,0.003,0.003,0.003,0.004,1,1,1,0,1,0,51.422558547446
26,68.5653625,"Env1",0.038,0.005,0.019,0.008,0.918,0.005,2,0,1,0,0,1,81.7362443761563
28,58.62091806,"Env1",0.906,0.035,0.003,0.003,0.003,0.047,1,1,1,0,1,0,62.8939708981141
29,64.32923089,"Env1",0.008,0.013,0.01,0.002,0.904,0.009,2,0,1,0,0,1,81.5008027536214
30,59.45640936,"Env1",0.015,0.024,0.009,0.005,0.057,0.879,1,1,1,0,0,1,59.2207280962066
31,60.63494715,"Env1",0.003,0.002,0.005,0.032,0.947,0.006,2,0,1,0,0,1,69.4028206320073
32,50.89892271,"Env1",0.442,0.006,0.463,0.077,0.004,0.006,2,0,1,0,0,1,51.7922075187842
35,47.64454275,"Env1",0.363,0.151,0.008,0.003,0.024,0.059,2,0,1,0,0,1,56.3384897436477
37,48.68485143,"Env1",0.982,0.002,0.002,0.002,0.005,0.003,2,0,1,0,1,0,59.8341685931983
38,53.20608033,"Env1",0.585,0.11,0.25,0.004,0.035,0.008,2,0,1,0,0,1,59.685449128583
41,46.09061113,"Env1",0.03,0.927,0.024,0.002,0.005,0.007,2,0,1,0,0,1,53.8229480876379
43,48.0050489,"Env1",0.567,0.003,0.154,0.004,0.057,0.212,1,1,1,0,0,1,48.2206204543693
44,60.77988184,"Env1",0.12,0.006,0.008,0.008,0.002,0.004,2,0,1,0,0,1,66.7481684720998
45,46.27793766,"Env1",0.068,0.104,0.199,0.005,0.003,0.007,1,1,1,0,0,1,41.3338548653906
46,48.25465194,"Env1",0.043,0.05,0.487,0.024,0.329,0.043,1,1,1,0,0,1,50.8721800184533
47,67.71688211,"Env1",0.002,0.004,0.003,0.003,0.026,0.008,1,1,1,0,0,1,70.0103692180408
