"Taxa","blue","Env","pop1","pop2","pop3","pop4","pop5","pop6","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype"
1,58.66812265,"Env1",0.528,0.048,0.008,0.394,0.003,0.015,1,1,1,0,1,0,57.7970815224567
5,59.98940552,"Env1",0.018,0.429,0.068,0.055,0.382,0.042,2,0,1,0,0,1,57.6880748518194
6,57.91461163,"Env1",0.073,0.89,0.024,0.004,0.002,0.004,2,0,1,0,0,1,59.089175308294
7,63.58945971,"Env1",0.013,0.005,0.007,0.172,0.782,0.017,1,1,1,0,0,1,66.4159426468429
8,59.55040864,"Env1",0.005,0.004,0.013,0.192,0.77,0.012,2,0,1,0,0,1,60.6405733505687
10,54.64185504,"Env1",0.014,0.006,0.003,0.006,0.007,0.452,1,1,1,0,0,1,54.7827642200215
11,62.22139134,"Env1",0.003,0.005,0.272,0.004,0.008,0.004,1,1,1,0,0,1,67.2910658810938
12,48.16059552,"Env1",0.965,0.006,0.002,0.002,0.003,0.02,1,1,1,0,1,0,45.4181096192068
14,56.11236766,"Env1",0.949,0.003,0.037,0.005,0.002,0.002,1,1,1,0,1,0,58.9222957069297
18,64.09388159,"Env1",0.003,0.565,0.01,0.023,0.005,0.208,1,1,1,0,0,1,65.2805553818479
19,45.70601293,"Env1",0.686,0.007,0.007,0.005,0.005,0.045,2,0,1,0,1,0,47.9476651761978
20,58.73398034,"Env1",0.002,0.002,0.003,0.002,0.981,0.007,1,1,1,0,0,1,61.3125632280544
22,52.6045866,"Env1",0.694,0.046,0.01,0.011,0.158,0.007,1,1,1,0,0,1,56.6609031725243
25,50.10543997,"Env1",0.898,0.006,0.003,0.003,0.003,0.004,1,1,1,0,0,1,51.3665691027786
26,68.5653625,"Env1",0.038,0.005,0.019,0.008,0.918,0.005,1,1,1,0,0,1,76.240606905804
28,58.62091806,"Env1",0.906,0.035,0.003,0.003,0.003,0.047,2,0,1,0,1,0,57.4630397070177
29,64.32923089,"Env1",0.008,0.013,0.01,0.002,0.904,0.009,1,1,1,0,0,1,64.1553293488637
30,59.45640936,"Env1",0.015,0.024,0.009,0.005,0.057,0.879,2,0,1,0,0,1,66.2326012651494
31,60.63494715,"Env1",0.003,0.002,0.005,0.032,0.947,0.006,1,1,1,0,0,1,59.3555540462223
32,50.89892271,"Env1",0.442,0.006,0.463,0.077,0.004,0.006,1,1,1,0,0,1,41.1195724702782
